trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,239.0,true,10.0,10.0,10.0
1,239.0,true,10.0,10.0,2.0
2,239.0,true,10.0,10.0,10.0
3,239.0,true,10.0,10.0,0.0
4,239.0,true,10.0,10.0,10.0
5,239.0,true,10.0,10.0,10.0
6,239.0,true,10.0,10.0,10.0
7,239.0,true,10.0,10.0,1.0
8,239.0,true,10.0,10.0,0.0
9,239.0,true,10.0,10.0,10.0
