trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,535.0,false,0.0,0.0,0.0
1,535.0,false,4.0,0.0,0.0
2,535.0,false,1.0,0.0,0.0
3,535.0,false,2.0,0.0,0.0
4,535.0,false,1.0,0.0,0.0
5,535.0,false,3.0,0.0,0.0
6,535.0,false,3.0,0.0,0.0
7,535.0,false,4.0,0.0,0.0
8,535.0,false,0.0,0.0,0.0
9,535.0,false,2.0,0.0,0.0
