trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,259.0,false,0.0,0.0,0.0
1,259.0,true,20.0,0.0,0.0
2,259.0,true,20.0,0.0,0.0
3,259.0,true,25.0,0.0,0.0
4,259.0,false,0.0,0.0,0.0
5,259.0,false,0.0,0.0,0.0
6,259.0,true,47.0,0.0,1.0
7,259.0,false,0.0,0.0,0.0
8,259.0,false,5.0,0.0,0.0
9,259.0,true,20.0,0.0,0.0
