trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,191.0,false,0.0,0.0,0.0
1,191.0,false,0.0,0.0,0.0
2,191.0,false,0.0,0.0,0.0
3,191.0,false,0.0,0.0,0.0
4,191.0,false,0.0,0.0,0.0
5,191.0,false,0.0,0.0,0.0
6,191.0,false,5.0,0.0,0.0
7,191.0,false,0.0,0.0,0.0
8,191.0,false,0.0,0.0,0.0
9,191.0,false,0.0,0.0,0.0
