trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,471.0,false,3.0,2.0,0.0
1,471.0,false,5.0,2.0,0.0
2,471.0,false,2.0,2.0,0.0
3,471.0,false,3.0,2.0,2.0
4,471.0,false,5.0,2.0,0.0
5,471.0,false,5.0,2.0,1.0
6,471.0,false,4.0,2.0,1.0
7,471.0,false,5.0,2.0,0.0
8,471.0,false,2.0,2.0,0.0
9,471.0,false,0.0,2.0,0.0
