trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,155.0,true,10.0,10.0,0.0
1,155.0,true,10.0,10.0,10.0
2,155.0,true,10.0,10.0,0.0
3,155.0,true,11.0,10.0,0.0
4,155.0,true,10.0,10.0,0.0
5,155.0,true,10.0,10.0,1.0
6,155.0,true,11.0,10.0,1.0
7,155.0,true,10.0,10.0,0.0
8,155.0,true,10.0,10.0,0.0
9,155.0,true,10.0,10.0,0.0
