trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,245.0,true,32.0,0.0,0.0
1,245.0,true,34.0,0.0,10.0
2,245.0,false,24.0,0.0,0.0
3,245.0,false,23.0,0.0,0.0
4,245.0,false,15.0,0.0,1.0
5,245.0,true,31.0,0.0,1.0
6,245.0,true,34.0,0.0,1.0
7,245.0,true,34.0,0.0,0.0
8,245.0,false,28.0,0.0,0.0
9,245.0,false,24.0,0.0,0.0
