trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,115.0,false,2.0,0.0,1.0
1,115.0,false,6.0,0.0,1.0
2,115.0,false,5.0,0.0,0.0
3,115.0,false,5.0,0.0,0.0
4,115.0,false,3.0,0.0,0.0
5,115.0,false,3.0,0.0,1.0
6,115.0,false,3.0,0.0,1.0
7,115.0,false,2.0,0.0,1.0
8,115.0,false,1.0,0.0,0.0
9,115.0,false,3.0,0.0,1.0
