trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,43.0,false,4.0,0.0,0.0
1,43.0,false,5.0,0.0,0.0
2,43.0,false,5.0,0.0,0.0
3,43.0,true,13.0,0.0,0.0
4,43.0,true,14.0,0.0,0.0
5,43.0,false,2.0,0.0,0.0
6,43.0,false,9.0,0.0,0.0
7,43.0,false,4.0,0.0,1.0
8,43.0,false,4.0,0.0,0.0
9,43.0,false,8.0,0.0,0.0
