trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,59.0,true,18.0,0.0,1.0
1,59.0,false,10.0,0.0,0.0
2,59.0,false,11.0,0.0,0.0
3,59.0,false,10.0,0.0,0.0
4,59.0,false,3.0,0.0,0.0
5,59.0,false,2.0,0.0,1.0
6,59.0,false,6.0,0.0,0.0
7,59.0,true,18.0,0.0,0.0
8,59.0,false,5.0,0.0,1.0
9,59.0,false,3.0,0.0,1.0
