trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,5.0,false,0.0,0.0,0.0
1,5.0,false,0.0,0.0,0.0
2,5.0,false,0.0,0.0,0.0
3,5.0,false,0.0,0.0,0.0
4,5.0,false,0.0,0.0,0.0
5,5.0,false,0.0,0.0,0.0
6,5.0,false,0.0,0.0,0.0
7,5.0,false,0.0,0.0,0.0
8,5.0,false,0.0,0.0,0.0
9,5.0,false,0.0,0.0,0.0
