trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,71.0,true,15.0,0.0,0.0
1,71.0,true,18.0,0.0,0.0
2,71.0,true,16.0,0.0,0.0
3,71.0,true,15.0,0.0,0.0
4,71.0,true,14.0,0.0,0.0
5,71.0,true,11.0,0.0,0.0
6,71.0,true,17.0,0.0,0.0
7,71.0,false,4.0,0.0,0.0
8,71.0,true,19.0,0.0,0.0
9,71.0,true,13.0,0.0,0.0
