trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,167.0,false,14.0,0.0,0.0
1,167.0,false,18.0,0.0,0.0
2,167.0,true,33.0,0.0,0.0
3,167.0,true,29.0,0.0,0.0
4,167.0,true,18.0,0.0,0.0
5,167.0,false,21.0,0.0,0.0
6,167.0,false,18.0,0.0,0.0
7,167.0,false,16.0,0.0,0.0
8,167.0,true,23.0,0.0,0.0
9,167.0,true,21.0,0.0,0.0
