trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,47.0,true,14.0,0.0,0.0
1,47.0,true,14.0,10.0,0.0
2,47.0,true,12.0,10.0,2.0
3,47.0,true,16.0,0.0,0.0
4,47.0,false,6.0,0.0,0.0
5,47.0,true,24.0,10.0,0.0
6,47.0,true,12.0,0.0,0.0
7,47.0,true,41.0,0.0,0.0
8,47.0,false,4.0,10.0,2.0
9,47.0,false,7.0,0.0,0.0
