trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,41.0,false,1.0,10.0,0.0
1,41.0,true,10.0,10.0,0.0
2,41.0,true,11.0,10.0,0.0
3,41.0,true,10.0,10.0,0.0
4,41.0,false,1.0,10.0,0.0
5,41.0,true,10.0,10.0,0.0
6,41.0,true,10.0,10.0,0.0
7,41.0,true,10.0,10.0,0.0
8,41.0,true,10.0,10.0,0.0
9,41.0,false,1.0,10.0,0.0
