trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,17.0,true,10.0,10.0,0.0
1,17.0,true,10.0,0.0,10.0
2,17.0,true,10.0,10.0,10.0
3,17.0,true,10.0,10.0,0.0
4,17.0,true,10.0,10.0,0.0
5,17.0,true,10.0,10.0,10.0
6,17.0,true,10.0,10.0,0.0
7,17.0,true,10.0,10.0,0.0
8,17.0,true,10.0,10.0,0.0
9,17.0,true,10.0,10.0,0.0
