trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,2000.0,true,10.0,10.0,10.0
1,2000.0,true,10.0,0.0,0.0
2,2000.0,true,10.0,10.0,0.0
3,2000.0,true,10.0,10.0,10.0
4,2000.0,true,10.0,10.0,0.0
5,2000.0,true,10.0,10.0,0.0
6,2000.0,true,10.0,10.0,10.0
7,2000.0,true,10.0,0.0,0.0
8,2000.0,true,10.0,10.0,0.0
9,2000.0,true,10.0,10.0,0.0
