trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,552.0,true,1.0,1.0,0.0
1,552.0,false,0.0,0.0,1.0
2,552.0,false,0.0,1.0,0.0
3,552.0,false,0.0,0.0,0.0
4,552.0,true,1.0,1.0,0.0
5,552.0,true,1.0,0.0,1.0
6,552.0,false,0.0,0.0,0.0
7,552.0,true,1.0,0.0,1.0
8,552.0,true,1.0,1.0,1.0
9,552.0,true,1.0,1.0,1.0
