trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,592.0,true,1.0,1.0,1.0
1,592.0,false,0.0,0.0,0.0
2,592.0,false,0.0,0.0,0.0
3,592.0,false,0.0,0.0,0.0
4,592.0,false,0.0,0.0,0.0
5,592.0,false,0.0,0.0,0.0
6,592.0,false,0.0,0.0,0.0
7,592.0,false,0.0,0.0,0.0
8,592.0,false,0.0,0.0,0.0
9,592.0,false,0.0,0.0,0.0
