trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,620.0,false,0.0,0.0,0.0
1,620.0,false,0.0,0.0,0.0
2,620.0,false,0.0,0.0,0.0
3,620.0,false,0.0,0.0,0.0
4,620.0,false,0.0,0.0,0.0
5,620.0,false,0.0,0.0,0.0
6,620.0,false,0.0,0.0,0.0
7,620.0,false,0.0,0.0,0.0
8,620.0,false,0.0,0.0,0.0
9,620.0,false,0.0,0.0,0.0
