trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,387.0,false,0.0,1.0,1.0
1,387.0,true,1.0,1.0,1.0
2,387.0,false,0.0,0.0,0.0
3,387.0,true,1.0,1.0,1.0
4,387.0,true,1.0,1.0,0.0
5,387.0,false,0.0,1.0,0.0
6,387.0,true,1.0,1.0,1.0
7,387.0,true,1.0,1.0,1.0
8,387.0,true,1.0,1.0,1.0
9,387.0,true,1.0,1.0,1.0
