trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,368.0,true,1.0,1.0,1.0
1,368.0,false,0.0,1.0,1.0
2,368.0,false,0.0,1.0,1.0
3,368.0,false,0.0,0.0,1.0
4,368.0,false,0.0,1.0,1.0
5,368.0,true,1.0,1.0,1.0
6,368.0,false,0.0,0.0,0.0
7,368.0,true,1.0,1.0,1.0
8,368.0,true,1.0,1.0,1.0
9,368.0,true,1.0,0.0,1.0
