trial, do nothing steps, advanced win, one-step win, random win, advanced score, one step scores, random score
0,27.0,false,false,false,0.0,0.0,0.0
1,27.0,false,false,false,0.0,-1000.0,0.0
2,27.0,false,false,false,0.0,0.0,0.0
3,27.0,false,false,false,0.0,0.0,0.0
4,27.0,false,false,false,0.0,0.0,0.0
