trial, do nothing steps, advanced win, one-step win, random win, advanced score, one step scores, random score
0,234.0,false,false,false,0.0,0.0,0.0
1,234.0,false,false,false,0.0,0.0,0.0
2,234.0,false,false,false,0.0,0.0,0.0
3,234.0,false,false,false,0.0,0.0,0.0
4,234.0,false,false,false,0.0,0.0,0.0
