trial, do nothing steps, advanced win, one-step win, random win, advanced score, one step scores, random score
0,1316.0,false,false,false,8.0,-1000.0,8.0
1,1316.0,false,false,false,8.0,-1000.0,8.0
2,1316.0,false,false,false,8.0,-1000.0,8.0
3,1316.0,false,false,false,8.0,-1000.0,8.0
4,1316.0,false,false,false,8.0,-1000.0,8.0
