trial, do nothing steps, advanced win, one-step win, random win, advanced score, one step scores, random score
0,1485.0,false,false,false,0.0,-1000.0,0.0
1,1485.0,false,false,false,0.0,-1000.0,0.0
2,1485.0,false,false,false,0.0,-1000.0,0.0
3,1485.0,false,false,false,0.0,-1000.0,0.0
4,1485.0,false,false,false,0.0,-1000.0,0.0
