trial, do nothing steps, advanced win, one-step win, random win, advanced score, one step scores, random score
0,1790.0,false,false,false,6.0,-1000.0,6.0
1,1790.0,false,false,false,6.0,-1000.0,6.0
2,1790.0,false,false,false,6.0,-1000.0,6.0
3,1790.0,false,false,false,6.0,-1000.0,6.0
4,1790.0,false,false,false,6.0,-1000.0,6.0
