trial, do nothing steps, advanced win, one-step win, random win, advanced score, one step scores, random score
0,2000.0,false,false,false,493001.0,2.0,0.0
1,2000.0,false,false,false,0.0,473751.0,1.0
2,2000.0,false,false,false,492001.0,1.0,252000.0
3,2000.0,false,false,false,0.0,444501.0,382000.0
4,2000.0,false,false,false,490751.0,485501.0,0.0
