trial, do nothing steps, advanced win, one-step win, random win, advanced score, one step scores, random score
0,2000.0,false,false,false,0.0,-19380.0,0.0
1,2000.0,false,false,false,-6530.0,-13750.0,-18900.0
2,2000.0,false,false,false,0.0,-9270.0,0.0
3,2000.0,false,false,false,0.0,0.0,0.0
4,2000.0,false,false,false,0.0,-19550.0,0.0
