trial, do nothing steps, advanced win, one-step win, random win, advanced score, one step scores, random score
0,2000.0,false,false,false,3974.0,0.0,3656.0
1,2000.0,false,false,false,3982.0,3832.0,3608.0
2,2000.0,false,false,false,3978.0,3962.0,0.0
3,2000.0,false,false,false,3982.0,3874.0,0.0
4,2000.0,false,false,false,3978.0,0.0,0.0
