trial, do nothing steps, advanced win, one-step win, random win, advanced score, one step scores, random score
0,1520.0,false,false,false,0.0,0.0,0.0
1,1520.0,false,false,false,0.0,0.0,0.0
2,1520.0,false,false,false,0.0,0.0,0.0
3,1520.0,false,false,false,0.0,0.0,0.0
4,1520.0,false,false,false,0.0,0.0,0.0
