trial, do nothing steps, advanced win, one-step win, random win, advanced score, one step scores, random score
0,2000.0,false,false,false,4000.0,3992.0,3996.0
1,2000.0,false,false,false,4000.0,3992.0,0.0
2,2000.0,false,false,false,4000.0,3924.0,3838.0
3,2000.0,false,false,false,4000.0,0.0,0.0
4,2000.0,false,false,false,4000.0,3978.0,3650.0
