trial, do nothing steps, advanced win, one-step win, random win, advanced score, one step scores, random score
0,2000.0,false,false,false,0.0,-8210.0,-14610.0
1,2000.0,false,false,false,0.0,0.0,0.0
2,2000.0,false,false,false,-17290.0,0.0,0.0
3,2000.0,false,false,false,-9150.0,-18340.0,0.0
4,2000.0,false,false,false,-11860.0,0.0,0.0
