trial, do nothing steps, advanced win, one-step win, random win, advanced score, one step scores, random score
0,2000.0,false,false,false,1999.0,1539.0,1993.0
1,2000.0,false,false,false,1999.0,1833.0,1899.0
2,2000.0,false,false,false,1999.0,1995.0,1929.0
3,2000.0,false,false,false,1999.0,1888.0,1618.0
4,2000.0,false,false,false,1999.0,1913.0,1907.0
