trial, do nothing steps, advanced win, one-step win, random win, advanced score, one step scores, random score
0,2000.0,false,false,false,1998.0,1066.0,1328.0
1,2000.0,false,false,false,1998.0,1151.0,0.0
2,2000.0,false,false,false,1998.0,1528.0,1847.0
3,2000.0,false,false,false,1998.0,1937.0,0.0
4,2000.0,false,false,false,1998.0,1430.0,1664.0
