trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,2000.0,true,20.0,727.0,650.0
1,2000.0,true,22.0,719.0,646.0
2,2000.0,true,24.0,701.0,629.0
3,2000.0,true,21.0,721.0,635.0
4,2000.0,true,24.0,717.0,645.0
5,2000.0,true,20.0,702.0,648.0
6,2000.0,true,20.0,711.0,635.0
7,2000.0,true,31.0,698.0,645.0
8,2000.0,true,20.0,722.0,663.0
9,2000.0,true,22.0,746.0,656.0
