trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,2000.0,true,19.0,673.0,591.0
1,2000.0,true,24.0,657.0,582.0
2,2000.0,true,17.0,668.0,604.0
3,2000.0,true,25.0,660.0,604.0
4,2000.0,true,20.0,653.0,599.0
5,2000.0,true,17.0,665.0,564.0
6,2000.0,true,25.0,674.0,589.0
7,2000.0,true,17.0,658.0,589.0
8,2000.0,true,17.0,638.0,602.0
9,2000.0,true,17.0,677.0,610.0
