trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,2000.0,true,7.0,24.0,24.0
1,2000.0,true,8.0,42.0,182.0
2,2000.0,true,8.0,38.0,69.0
3,2000.0,true,7.0,91.0,24.0
4,2000.0,true,10.0,268.0,21.0
5,2000.0,true,9.0,14.0,65.0
6,2000.0,true,7.0,46.0,19.0
7,2000.0,true,9.0,86.0,52.0
8,2000.0,true,10.0,27.0,67.0
9,2000.0,true,7.0,61.0,71.0
