trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,2000.0,true,8.0,10.0,300.0
1,2000.0,true,10.0,94.0,494.0
2,2000.0,true,12.0,154.0,18.0
3,2000.0,true,10.0,156.0,150.0
4,2000.0,true,10.0,206.0,46.0
5,2000.0,true,10.0,58.0,162.0
6,2000.0,true,10.0,150.0,298.0
7,2000.0,true,10.0,488.0,32.0
8,2000.0,true,8.0,212.0,84.0
9,2000.0,true,8.0,406.0,254.0
