trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,2000.0,true,70.0,887.0,807.0
1,2000.0,true,69.0,881.0,832.0
2,2000.0,true,70.0,893.0,814.0
3,2000.0,true,62.0,878.0,826.0
4,2000.0,true,43.0,892.0,821.0
5,2000.0,true,78.0,888.0,834.0
6,2000.0,true,46.0,905.0,820.0
7,2000.0,true,48.0,890.0,810.0
8,2000.0,true,94.0,890.0,848.0
9,2000.0,true,77.0,891.0,830.0
