trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,2000.0,true,42.0,828.0,745.0
1,2000.0,true,47.0,809.0,749.0
2,2000.0,true,40.0,804.0,744.0
3,2000.0,true,77.0,791.0,751.0
4,2000.0,true,110.0,813.0,727.0
5,2000.0,true,48.0,827.0,742.0
6,2000.0,true,42.0,798.0,746.0
7,2000.0,true,75.0,815.0,748.0
8,2000.0,true,67.0,799.0,741.0
9,2000.0,true,41.0,814.0,734.0
