trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,2000.0,true,19.0,772.0,677.0
1,2000.0,true,19.0,750.0,674.0
2,2000.0,true,22.0,781.0,671.0
3,2000.0,true,19.0,746.0,649.0
4,2000.0,true,29.0,767.0,687.0
5,2000.0,true,26.0,778.0,684.0
6,2000.0,true,25.0,757.0,667.0
7,2000.0,true,25.0,760.0,670.0
8,2000.0,true,27.0,752.0,684.0
9,2000.0,true,21.0,759.0,670.0
