trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,2000.0,true,25.0,737.0,676.0
1,2000.0,true,18.0,743.0,684.0
2,2000.0,true,23.0,729.0,676.0
3,2000.0,true,23.0,786.0,682.0
4,2000.0,true,18.0,772.0,676.0
5,2000.0,true,24.0,731.0,700.0
6,2000.0,true,28.0,788.0,699.0
7,2000.0,true,24.0,762.0,716.0
8,2000.0,true,23.0,776.0,674.0
9,2000.0,true,19.0,717.0,715.0
