trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,2000.0,true,31.0,889.0,795.0
1,2000.0,true,27.0,880.0,810.0
2,2000.0,true,47.0,895.0,796.0
3,2000.0,true,57.0,893.0,802.0
4,2000.0,true,39.0,863.0,799.0
5,2000.0,true,43.0,877.0,784.0
6,2000.0,true,36.0,887.0,785.0
7,2000.0,true,35.0,908.0,783.0
8,2000.0,true,34.0,880.0,788.0
9,2000.0,true,28.0,899.0,791.0
