trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,2000.0,true,12.0,760.0,621.0
1,2000.0,true,11.0,101.0,608.0
2,2000.0,true,12.0,373.0,640.0
3,2000.0,true,12.0,726.0,614.0
4,2000.0,true,11.0,733.0,283.0
5,2000.0,true,13.0,345.0,138.0
6,2000.0,true,12.0,119.0,620.0
7,2000.0,true,11.0,530.0,215.0
8,2000.0,true,13.0,741.0,203.0
9,2000.0,true,11.0,439.0,612.0
