trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,2000.0,true,12.0,134.0,230.0
1,2000.0,true,14.0,762.0,110.0
2,2000.0,true,14.0,426.0,670.0
3,2000.0,true,13.0,623.0,662.0
4,2000.0,true,11.0,741.0,630.0
5,2000.0,true,13.0,742.0,577.0
6,2000.0,true,14.0,728.0,632.0
7,2000.0,true,16.0,146.0,650.0
8,2000.0,true,13.0,696.0,617.0
9,2000.0,true,15.0,527.0,274.0
