trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,2000.0,true,5.0,9.0,123.0
1,2000.0,true,6.0,18.0,37.0
2,2000.0,true,5.0,54.0,18.0
3,2000.0,true,5.0,12.0,30.0
4,2000.0,true,5.0,10.0,80.0
5,2000.0,true,6.0,55.0,82.0
6,2000.0,true,5.0,79.0,38.0
7,2000.0,true,5.0,153.0,50.0
8,2000.0,true,5.0,59.0,134.0
9,2000.0,true,5.0,27.0,23.0
