trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,2000.0,true,24.0,746.0,701.0
1,2000.0,true,21.0,749.0,662.0
2,2000.0,true,21.0,737.0,673.0
3,2000.0,true,21.0,737.0,669.0
4,2000.0,true,32.0,756.0,672.0
5,2000.0,true,27.0,763.0,671.0
6,2000.0,true,29.0,761.0,675.0
7,2000.0,true,28.0,755.0,664.0
8,2000.0,true,24.0,754.0,673.0
9,2000.0,true,23.0,747.0,656.0
