trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,2000.0,true,47.0,785.0,719.0
1,2000.0,true,81.0,796.0,714.0
2,2000.0,true,47.0,791.0,724.0
3,2000.0,true,60.0,767.0,716.0
4,2000.0,true,61.0,794.0,709.0
5,2000.0,true,135.0,817.0,736.0
6,2000.0,true,121.0,813.0,733.0
7,2000.0,true,77.0,790.0,729.0
8,2000.0,true,63.0,810.0,729.0
9,2000.0,true,56.0,796.0,715.0
