trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,2000.0,true,14.0,844.0,686.0
1,2000.0,true,16.0,146.0,699.0
2,2000.0,true,14.0,222.0,699.0
3,2000.0,true,20.0,836.0,722.0
4,2000.0,true,14.0,833.0,730.0
5,2000.0,true,14.0,836.0,689.0
6,2000.0,true,20.0,823.0,712.0
7,2000.0,true,14.0,833.0,556.0
8,2000.0,true,14.0,306.0,727.0
9,2000.0,true,14.0,833.0,710.0
