trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,2000.0,true,32.0,849.0,725.0
1,2000.0,true,27.0,830.0,751.0
2,2000.0,true,34.0,847.0,756.0
3,2000.0,true,75.0,847.0,770.0
4,2000.0,true,51.0,851.0,770.0
5,2000.0,true,22.0,863.0,772.0
6,2000.0,true,28.0,849.0,752.0
7,2000.0,true,27.0,855.0,763.0
8,2000.0,true,37.0,851.0,741.0
9,2000.0,true,38.0,826.0,741.0
