trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,2000.0,true,20.0,783.0,705.0
1,2000.0,true,25.0,828.0,726.0
2,2000.0,true,21.0,786.0,705.0
3,2000.0,true,33.0,803.0,719.0
4,2000.0,true,26.0,820.0,723.0
5,2000.0,true,23.0,827.0,728.0
6,2000.0,true,24.0,818.0,719.0
7,2000.0,true,23.0,800.0,722.0
8,2000.0,true,27.0,818.0,716.0
9,2000.0,true,22.0,795.0,708.0
