trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,2000.0,true,25.0,787.0,719.0
1,2000.0,true,23.0,789.0,688.0
2,2000.0,true,32.0,795.0,683.0
3,2000.0,true,18.0,781.0,682.0
4,2000.0,true,24.0,796.0,680.0
5,2000.0,true,22.0,773.0,706.0
6,2000.0,true,24.0,768.0,715.0
7,2000.0,true,34.0,752.0,711.0
8,2000.0,true,19.0,778.0,699.0
9,2000.0,true,25.0,789.0,688.0
