trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,2000.0,true,26.0,747.0,691.0
1,2000.0,true,21.0,759.0,691.0
2,2000.0,true,26.0,767.0,690.0
3,2000.0,true,26.0,736.0,687.0
4,2000.0,true,27.0,724.0,649.0
5,2000.0,true,24.0,757.0,655.0
6,2000.0,true,27.0,770.0,707.0
7,2000.0,true,25.0,722.0,692.0
8,2000.0,true,28.0,773.0,672.0
9,2000.0,true,21.0,745.0,713.0
