trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,2000.0,true,39.0,890.0,788.0
1,2000.0,true,37.0,884.0,804.0
2,2000.0,true,21.0,892.0,784.0
3,2000.0,true,35.0,881.0,786.0
4,2000.0,true,53.0,909.0,816.0
5,2000.0,true,25.0,890.0,788.0
6,2000.0,true,21.0,895.0,808.0
7,2000.0,true,25.0,868.0,799.0
8,2000.0,true,27.0,893.0,795.0
9,2000.0,true,39.0,895.0,782.0
