trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,2000.0,true,41.0,820.0,718.0
1,2000.0,true,42.0,818.0,713.0
2,2000.0,true,27.0,818.0,737.0
3,2000.0,true,38.0,825.0,718.0
4,2000.0,true,33.0,800.0,728.0
5,2000.0,true,36.0,820.0,738.0
6,2000.0,true,25.0,817.0,720.0
7,2000.0,true,30.0,838.0,708.0
8,2000.0,true,36.0,815.0,746.0
9,2000.0,true,22.0,799.0,719.0
