trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,2000.0,true,77.0,812.0,755.0
1,2000.0,true,80.0,836.0,759.0
2,2000.0,true,86.0,816.0,766.0
3,2000.0,true,149.0,842.0,762.0
4,2000.0,true,98.0,801.0,752.0
5,2000.0,true,67.0,805.0,797.0
6,2000.0,true,50.0,826.0,758.0
7,2000.0,true,45.0,815.0,768.0
8,2000.0,true,183.0,848.0,765.0
9,2000.0,true,68.0,835.0,741.0
