trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,2000.0,false,23.0,25.0,26.0
1,2000.0,false,18.0,24.0,28.0
2,2000.0,false,21.0,27.0,1.0
3,2000.0,false,19.0,30.0,29.0
4,2000.0,false,19.0,30.0,30.0
5,2000.0,false,19.0,30.0,7.0
6,2000.0,false,22.0,27.0,-1.0
7,2000.0,false,17.0,25.0,28.0
8,2000.0,false,18.0,27.0,25.0
9,2000.0,false,18.0,19.0,18.0
