trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,587.0,true,57.0,56.0,52.0
1,587.0,true,58.0,50.0,54.0
2,587.0,true,59.0,53.0,43.0
3,587.0,true,59.0,53.0,28.0
4,587.0,true,62.0,46.0,55.0
5,587.0,true,61.0,50.0,49.0
6,587.0,true,59.0,48.0,25.0
7,587.0,true,58.0,53.0,23.0
8,587.0,true,58.0,50.0,18.0
9,587.0,true,60.0,53.0,58.0
