trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,346.0,true,97.0,79.0,49.0
1,346.0,true,99.0,82.0,30.0
2,346.0,true,97.0,75.0,63.0
3,346.0,true,98.0,86.0,79.0
4,346.0,true,96.0,19.0,65.0
5,346.0,true,98.0,81.0,25.0
6,346.0,true,95.0,27.0,68.0
7,346.0,true,98.0,83.0,76.0
8,346.0,true,97.0,93.0,30.0
9,346.0,true,96.0,76.0,42.0
