trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,107.0,false,12.0,2.0,3.0
1,107.0,false,11.0,2.0,1.0
2,107.0,false,12.0,0.0,2.0
3,107.0,false,10.0,2.0,2.0
4,107.0,false,11.0,3.0,2.0
5,107.0,false,9.0,1.0,0.0
6,107.0,false,8.0,4.0,2.0
7,107.0,false,14.0,2.0,1.0
8,107.0,false,11.0,2.0,1.0
9,107.0,false,12.0,1.0,2.0
