trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,471.0,true,67.0,50.0,16.0
1,471.0,true,68.0,49.0,56.0
2,471.0,true,65.0,45.0,9.0
3,471.0,true,67.0,49.0,26.0
4,471.0,true,66.0,42.0,53.0
5,471.0,true,65.0,47.0,62.0
6,471.0,true,67.0,48.0,50.0
7,471.0,true,67.0,53.0,53.0
8,471.0,true,67.0,53.0,7.0
9,471.0,true,66.0,48.0,17.0
