trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,587.0,true,58.0,50.0,48.0
1,587.0,true,58.0,53.0,15.0
2,587.0,true,58.0,46.0,23.0
3,587.0,true,59.0,47.0,9.0
4,587.0,true,57.0,52.0,28.0
5,587.0,true,58.0,57.0,51.0
6,587.0,true,58.0,52.0,49.0
7,587.0,true,59.0,49.0,54.0
8,587.0,true,57.0,53.0,37.0
9,587.0,true,55.0,52.0,14.0
