trial, do nothing steps, advanced win, advanced score, one step scores, random score
0,474.0,true,68.0,53.0,42.0
1,474.0,true,66.0,48.0,60.0
2,474.0,true,67.0,52.0,58.0
3,474.0,true,64.0,51.0,26.0
4,474.0,true,65.0,50.0,58.0
5,474.0,true,65.0,51.0,8.0
6,474.0,true,67.0,43.0,35.0
7,474.0,true,65.0,55.0,59.0
8,474.0,true,65.0,48.0,40.0
9,474.0,true,65.0,49.0,64.0
